FinalWgt,CR1,CR2,UGR3,UGR4,CR5,CR6,CR7,CR8,OR9,CR9,CR10,SR1,SR3,CR11,CR12,CR13,CR14,CR15,CR16,OR13,CR17,CR18,CR19,CR20,OR19,CR21,CR22,CR23,CR24,CR25,UGR31,CR27,CR28,UGR34,UGR35,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,CR39,OR45,OR46,OR59,OR60,CR40,CR41,CR42,CR43,UGR54,UGR55,Stratum,PSU
43.91355327,3,1,2,6,2,1,1,1,1,2,2,2,1,1,1,,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,6,1,1,1,1,1,2,3,3,2,2,1,1,1,3,3,1,3,2,5,2,2,201801009,18
43.91355327,3,1,2,7,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,6,1,2,1,3,1,1,2,3,2,2,1,1,1,3,3,1,2,1,4,1,4,201801009,18
43.91355327,3,1,2,7,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,6,2,1,1,3,2,2,3,3,2,2,1,1,1,3,3,1,3,3,5,3,,201801009,18
43.91355327,4,1,2,3,,,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,6,3,2,1,3,2,1,3,3,2,2,1,1,1,2,3,1,1,2,4,3,,201801009,18
43.91355327,4,1,2,5,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,6,1,1,2,3,2,2,1,3,2,2,1,1,1,3,3,1,3,3,5,3,6,201801009,18
43.91355327,4,1,2,6,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,,,1,1,1,2,1,2,4,1,1,1,1,1,6,3,2,3,3,1,2,3,3,2,2,1,1,1,3,3,1,4,1,5,2,,201801009,18
43.91355327,5,1,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,4,2,2,1,1,1,6,3,1,2,1,1,2,2,3,2,2,1,1,1,3,3,1,4,2,5,1,,201801009,18
43.91355327,5,1,2,5,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,2,1,1,1,1,2,2,1,2,2,1,1,1,4,3,1,4,2,5,1,,201801009,18
43.91355327,6,1,2,6,1,3,4,3,2,1,1,1,6,2,2,2,2,2,3,3,3,6,1,1,1,1,1,4,1,1,2,3,2,3,3,2,1,1,1,2,2,2,2,1,2,1,1,4,,,,,,,,201801009,18
43.91355327,7,1,2,4,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,6,1,1,1,3,1,3,3,3,2,2,1,1,1,3,3,1,4,2,5,2,,201801009,18
43.91355327,7,1,2,7,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,6,3,2,2,1,1,2,3,2,2,2,1,1,1,3,3,1,3,3,5,3,,201801009,18
43.91355327,7,1,,5,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,3,1,2,2,2,,2,2,2,,2,2,1,1,3,3,1,3,3,4,2,,201801009,18
45.60638764,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,6,1,2,3,1,2,2,3,3,2,2,1,1,1,3,3,1,3,1,5,2,,201801009,18
45.60638764,2,2,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,3,2,2,4,1,1,1,1,1,6,1,2,1,3,2,2,3,3,2,2,1,1,1,4,3,1,2,2,5,2,,201801009,18
45.60638764,3,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,2,3,3,3,1,1,3,2,2,2,1,1,3,3,1,1,3,5,1,,201801009,18
45.60638764,3,2,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,6,1,1,1,2,2,2,1,3,2,2,1,1,1,3,3,1,4,2,5,2,,201801009,18
45.60638764,3,2,2,3,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,6,1,2,3,3,1,2,3,3,2,2,1,1,1,3,3,1,3,2,5,2,,201801009,18
45.60638764,3,2,2,4,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,2,2,3,1,2,3,3,2,2,1,1,1,3,3,1,4,2,5,1,,201801009,18
45.60638764,4,2,2,4,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,2,1,1,3,3,3,3,2,2,1,1,1,3,3,1,4,3,5,3,,201801009,18
45.60638764,5,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,3,1,6,3,2,3,3,2,3,3,3,2,2,1,1,1,3,3,1,2,3,4,2,7,201801009,18
45.60638764,5,2,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,5,3,3,2,4,2,2,1,1,1,6,1,2,3,1,2,2,3,3,2,2,1,1,1,3,3,1,1,1,5,2,,201801009,18
45.60638764,5,2,2,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,3,1,3,1,4,2,2,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,3,4,1,1,2,5,1,,201801009,18
45.60638764,6,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,6,1,2,1,1,3,3,1,1,2,2,1,1,1,3,4,1,3,3,4,3,,201801009,18
45.60638764,6,2,2,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,3,3,3,3,3,2,2,1,1,2,4,4,1,3,3,5,2,,201801009,18
45.60638764,6,2,2,4,2,1,1,1,1,2,2,2,1,1,2,2,2,3,1,3,3,5,1,1,1,5,2,1,2,2,1,1,1,6,1,2,1,3,3,3,,3,,2,1,1,1,3,3,1,1,2,4,3,,201801009,18
45.63695084,1,1,1,7,1,2,7,7,1,1,1,1,7,1,1,1,1,4,1,4,,6,,5,6,5,1,1,2,2,3,3,4,6,2,2,3,3,2,1,1,1,1,1,4,5,4,1,1,4,4,1,2,3,,201801009,18
51.41060202,7,2,4,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,6,1,2,1,3,2,3,3,3,2,2,1,1,1,3,3,1,4,2,5,2,,201801009,18
51.41060202,7,2,4,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,3,1,2,3,1,2,3,3,2,2,1,1,1,3,4,1,3,3,4,,,201801009,18
51.41060202,7,2,4,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,4,1,1,1,1,1,1,,2,3,3,1,2,3,3,2,2,1,1,1,3,4,1,1,2,5,2,,201801009,18
61.63424639,5,1,4,7,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,5,1,2,3,2,1,2,3,3,2,2,1,1,,,,,,,,3,,201801009,18
61.63424639,5,1,4,7,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,3,2,2,3,1,1,1,1,1,6,1,2,1,3,2,2,,3,2,2,1,5,1,3,3,1,2,1,5,2,,201801009,18
61.63424639,6,1,4,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,1,1,2,1,3,3,2,2,2,1,1,1,3,4,1,3,2,5,3,,201801009,18
61.63424639,6,1,4,7,1,6,1,1,5,1,1,1,2,1,1,2,2,4,4,2,3,3,5,1,1,1,1,4,2,2,6,1,6,1,1,2,3,2,3,1,2,1,,2,1,3,2,2,1,4,1,1,1,1,,201801009,18
61.63424639,7,1,4,3,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,2,2,1,1,1,6,3,2,3,2,1,2,3,3,,2,2,1,1,3,3,1,3,1,4,3,4,201801009,18
61.63424639,7,1,4,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,1,6,1,1,2,1,1,2,2,3,2,2,1,1,1,3,3,1,4,1,4,2,,201801009,18
61.63424639,7,1,4,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,2,1,3,1,2,3,3,2,2,1,1,2,3,3,3,3,1,4,1,1,201801009,18
61.63424639,7,1,4,5,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,3,3,1,4,3,5,3,,201801009,18
61.63424639,7,1,4,5,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,2,1,1,1,6,1,2,3,3,2,2,3,1,2,2,1,1,2,1,1,1,3,1,4,2,,201801009,18
61.63424639,7,1,4,6,1,3,5,4,2,1,1,1,3,3,7,1,1,2,3,7,2,5,1,3,4,2,2,4,2,2,2,3,4,3,1,1,2,2,1,2,3,2,2,2,3,1,3,4,4,2,1,3,4,3,,201801009,18
61.63424639,7,1,4,6,1,6,1,1,1,1,2,1,1,1,1,2,2,2,2,7,2,6,1,1,1,1,2,4,1,2,1,1,1,3,3,2,3,3,2,2,3,2,2,2,3,1,2,3,3,3,4,2,4,1,,201801009,18
61.63424639,7,1,4,6,2,1,1,1,1,2,2,2,1,2,1,2,2,4,1,1,1,1,1,1,2,1,2,4,2,2,1,1,1,6,3,2,3,3,2,2,3,3,2,2,2,1,1,3,3,2,3,3,5,2,,201801009,18
61.63424639,7,1,4,7,1,1,1,1,1,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,1,1,1,3,2,3,2,2,2,2,1,1,1,1,1,3,3,4,3,,201801009,18
61.63424639,7,1,4,7,1,2,7,7,3,1,1,1,1,4,3,1,1,1,4,2,4,5,5,5,5,5,1,1,2,2,4,3,4,4,2,1,2,1,3,2,2,2,1,1,4,1,4,1,1,1,1,1,2,1,,201801009,18
61.63424639,7,1,4,7,,,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,2,1,1,1,5,3,1,2,2,1,2,1,3,2,2,1,1,1,3,3,1,4,2,5,2,,201801009,18
64.26325252,4,2,4,3,2,1,1,1,1,2,,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,3,2,3,1,1,3,3,3,2,2,1,1,1,3,3,1,4,2,5,2,,201801009,18
70.10536639,6,2,4,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,4,1,1,1,1,1,6,3,1,2,3,1,3,3,3,2,2,1,1,1,3,3,1,4,2,5,2,,201801009,18
70.10536639,6,2,4,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,4,1,3,1,2,1,1,1,3,1,2,3,1,2,2,3,3,2,2,1,1,2,3,3,1,3,1,5,2,,201801009,18
70.10536639,6,2,4,6,1,3,2,2,5,1,1,1,2,2,3,2,2,4,4,2,3,3,1,1,1,2,2,4,1,2,2,3,3,4,3,2,3,1,1,2,3,3,2,2,3,1,2,3,3,,3,3,1,1,3,201801009,18
70.10536639,7,2,4,4,2,1,1,1,1,1,2,1,1,2,8,2,2,4,4,2,3,6,1,1,1,2,2,3,2,2,1,1,1,6,3,2,3,1,1,2,3,3,2,2,3,1,2,3,3,3,2,1,4,3,,201801009,18
70.10536639,7,2,4,6,1,7,1,1,1,1,2,1,1,1,1,2,2,1,2,2,3,3,2,3,3,2,2,3,1,1,1,1,1,6,1,1,1,3,1,2,3,3,2,2,2,3,3,3,3,1,3,2,5,2,6,201801009,18
35.2461388,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,1,3,1,2,2,2,2,2,1,1,1,3,3,1,1,2,,,,201801010,19
35.2461388,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,3,1,2,2,4,1,1,1,1,1,6,1,1,1,2,1,2,2,3,2,2,1,1,1,3,3,1,2,2,4,2,,201801010,19
35.2461388,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,1,2,2,1,2,2,3,2,2,1,1,1,3,3,1,4,2,5,1,,201801010,19
35.2461388,3,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,2,3,1,4,2,3,1,2,1,1,1,6,1,1,1,2,1,2,3,2,2,2,1,1,1,3,3,1,3,,5,1,,201801010,19
35.2461388,3,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,2,1,1,2,2,1,2,3,3,2,2,1,1,1,3,3,1,4,3,5,1,3,201801010,19
35.2461388,3,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,5,1,1,1,4,1,1,1,1,1,6,1,1,2,1,1,2,2,3,2,2,1,1,1,4,4,1,1,3,5,1,,201801010,19
35.2461388,3,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,5,2,1,1,4,1,2,1,1,1,6,1,1,2,2,1,2,3,2,2,1,1,1,3,3,3,1,1,3,5,1,,201801010,19
35.2461388,3,2,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,6,3,2,1,2,1,2,3,3,2,2,1,1,1,4,4,1,3,3,5,1,,201801010,19
35.2461388,3,2,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,4,1,1,1,1,1,6,1,1,2,1,1,2,3,3,2,2,1,1,1,4,4,1,3,3,5,1,,201801010,19
35.2461388,3,2,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,4,1,1,1,1,1,6,1,1,1,2,1,2,2,3,2,2,1,3,1,3,3,1,3,3,5,3,,201801010,19
35.2461388,3,2,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,2,3,3,1,1,2,3,2,2,1,1,1,3,3,1,1,1,4,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,1,,2,2,1,1,1,1,1,5,5,1,1,2,4,,1,1,1,1,1,3,1,2,2,1,2,3,3,2,2,1,1,1,3,3,1,4,2,5,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,5,6,5,2,4,1,1,1,1,1,6,3,1,2,1,1,2,2,3,2,1,1,1,2,3,3,1,3,1,4,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,3,1,1,2,1,2,3,2,1,2,1,1,1,3,3,1,1,2,5,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,1,1,2,1,2,2,3,2,2,1,1,1,3,3,1,3,2,5,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,2,,1,,1,2,2,1,3,1,2,1,1,1,3,3,1,4,2,4,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,3,2,4,1,2,1,1,1,6,3,1,1,1,1,2,3,3,2,2,1,1,1,3,3,1,3,3,5,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,6,1,1,2,2,1,2,1,3,2,2,1,1,1,3,3,2,4,2,4,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,3,1,1,1,1,2,2,4,1,1,1,1,1,2,1,1,1,2,1,2,1,3,2,2,1,1,1,4,4,2,2,2,5,1,,201801010,19
35.2461388,3,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,1,2,2,1,3,3,1,2,2,1,1,1,3,3,1,4,2,5,2,,201801010,19
35.2461388,3,2,1,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,5,2,3,1,4,2,1,1,2,1,1,1,1,2,2,1,2,1,3,2,2,1,1,1,3,3,1,4,3,5,1,,201801010,19
35.2461388,3,2,1,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,4,1,4,1,1,1,2,2,2,4,1,1,1,1,1,2,1,1,3,3,1,3,3,3,2,1,1,1,1,4,3,1,2,2,5,3,,201801010,19
35.2461388,4,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,1,1,1,1,2,1,3,2,2,4,1,1,3,3,4,4,3,5,2,,201801010,19
35.2461388,4,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,6,1,1,1,2,1,2,1,3,2,2,3,1,1,1,3,1,4,3,5,1,,201801010,19
35.2461388,4,2,1,2,2,1,1,1,1,2,,1,,1,1,2,2,1,2,1,2,6,1,4,1,1,2,2,2,2,1,1,1,6,1,2,1,1,3,2,1,2,1,2,2,1,2,3,3,2,4,2,4,1,,201801010,19
35.2461388,4,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,4,1,1,1,1,1,6,1,1,2,1,1,2,1,3,2,2,1,4,1,3,3,1,4,2,4,3,,201801010,19
35.2461388,4,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,3,3,3,4,5,1,2,2,1,1,4,1,1,1,1,1,6,3,1,,2,1,2,2,3,2,2,1,1,1,3,3,1,4,2,4,1,,201801010,19
35.2461388,4,2,1,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,3,2,3,1,1,1,1,3,2,2,1,1,1,3,3,1,1,2,5,3,,201801010,19
35.2461388,4,2,1,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,4,1,1,1,1,1,6,1,1,2,2,1,2,3,3,2,2,1,1,1,4,4,1,1,2,5,1,,201801010,19
35.2461388,4,2,1,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,4,1,1,1,2,1,6,1,1,1,2,1,2,2,3,2,1,1,1,1,3,3,2,2,3,5,1,,201801010,19
35.2461388,4,2,1,3,2,1,1,1,1,2,2,2,1,2,1,2,2,4,3,1,3,5,1,1,2,1,2,4,2,2,1,1,1,6,1,1,2,1,1,2,1,3,2,2,2,1,1,3,3,2,4,2,5,1,,201801010,19
35.2461388,5,2,,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,5,6,3,1,4,1,2,1,2,3,6,1,1,1,2,1,2,1,1,1,2,2,1,2,3,3,1,1,3,1,1,,201801010,19
35.2461388,5,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,2,4,1,1,1,1,1,6,1,1,1,3,3,2,1,2,2,2,1,1,1,3,4,1,4,3,4,3,,201801010,19
35.2461388,5,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,6,1,2,1,3,1,3,3,3,2,2,1,1,1,3,3,1,4,2,4,2,,201801010,19
35.2461388,5,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,4,1,1,1,1,1,6,3,1,1,2,1,3,3,3,2,2,1,1,1,3,4,1,4,2,5,1,,201801010,19
35.2461388,6,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,3,2,2,4,1,2,1,2,1,1,1,2,1,2,1,1,1,3,2,2,3,1,1,3,4,1,3,2,4,1,,201801010,19
35.2461388,6,2,1,5,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,3,2,2,3,2,3,1,2,1,3,1,6,1,1,2,1,1,2,1,1,1,2,4,1,1,3,3,2,4,2,1,2,,201801010,19
36.70496705,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,4,2,2,1,1,1,6,3,1,1,1,1,2,1,3,2,2,2,1,1,3,3,2,1,2,5,3,,201801010,19
36.70496705,1,1,1,3,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,3,1,1,3,1,1,3,3,3,2,2,1,1,1,3,3,1,3,3,4,2,,201801010,19
36.70496705,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,3,1,2,3,1,2,2,2,2,2,2,1,1,3,3,1,4,3,3,3,,201801010,19
36.70496705,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,3,1,1,1,1,1,3,1,1,1,1,1,6,1,2,3,2,2,3,2,3,2,1,1,1,2,3,3,1,4,1,5,2,,201801010,19
36.70496705,3,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,6,1,1,1,1,1,2,1,3,2,2,1,1,1,3,4,1,3,2,4,1,,201801010,19
36.70496705,3,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,4,1,1,1,1,1,6,1,1,1,2,1,2,2,1,2,2,1,1,1,3,3,1,1,3,5,1,,201801010,19
36.70496705,3,1,1,2,1,5,,,2,2,2,2,1,1,1,2,2,3,3,5,3,4,5,1,3,2,2,4,1,1,5,2,1,6,1,1,3,2,1,2,2,3,2,2,1,1,1,3,3,1,1,2,5,2,,201801010,19
36.70496705,3,1,1,2,2,1,1,1,1,2,2,2,1,1,1,,,1,4,1,1,1,1,2,1,1,2,4,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,3,3,3,3,2,4,1,,201801010,19
36.70496705,3,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,3,2,3,1,1,1,3,3,2,2,1,1,1,3,3,1,4,2,5,1,,201801010,19
36.70496705,3,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,4,1,1,1,3,1,6,3,1,3,3,1,1,3,3,2,2,1,1,1,3,3,1,2,3,4,1,,201801010,19
36.70496705,3,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,4,1,2,4,1,1,1,1,1,2,1,1,1,3,1,2,1,,2,2,1,1,1,3,3,1,3,2,5,1,,201801010,19
36.70496705,3,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,3,3,3,4,1,1,2,1,2,4,1,1,1,1,1,6,1,1,1,1,1,2,2,1,2,2,2,1,1,3,3,1,4,2,4,1,,201801010,19
36.70496705,3,1,1,3,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,3,1,2,2,4,1,1,1,1,1,2,1,1,2,2,1,2,3,1,2,2,1,1,2,4,3,1,4,2,5,1,,201801010,19
36.70496705,3,1,1,3,2,1,1,1,1,,,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,2,1,1,1,2,1,1,1,2,1,3,1,2,2,2,1,1,1,3,3,1,1,1,4,1,,201801010,19
36.70496705,3,1,1,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,1,2,1,1,1,1,3,2,2,1,1,1,3,3,1,1,2,1,1,,201801010,19
36.70496705,3,1,1,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,3,1,1,5,4,1,1,4,1,1,1,1,1,6,1,1,2,2,1,2,3,3,2,2,1,1,1,3,3,1,1,2,5,1,,201801010,19
36.70496705,3,1,1,4,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,5,3,4,1,4,1,2,1,1,1,3,3,1,2,2,2,2,2,3,2,2,1,1,1,3,3,1,1,2,4,3,,201801010,19
36.70496705,4,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,4,1,2,1,1,1,6,1,1,2,2,1,2,3,1,2,2,1,1,1,4,3,1,3,2,1,1,1,201801010,19
36.70496705,4,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,6,1,1,2,2,1,2,1,3,2,2,1,1,1,3,3,1,3,2,5,2,,201801010,19
36.70496705,4,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,4,1,1,1,1,1,6,1,1,3,2,1,2,1,3,2,2,1,1,1,3,3,1,4,2,5,1,,201801010,19
36.70496705,4,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,6,1,2,1,3,1,2,1,3,2,2,1,1,1,3,3,1,4,3,5,1,,201801010,19
36.70496705,4,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,6,1,1,2,2,1,2,3,3,2,2,1,1,1,3,3,1,3,2,4,1,,201801010,19
36.70496705,4,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,6,1,2,3,3,1,1,3,2,2,2,1,1,1,3,3,1,4,2,4,3,,201801010,19
36.70496705,4,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,3,1,4,3,4,2,2,1,4,1,4,1,1,1,1,1,6,1,1,2,1,1,2,2,3,2,2,1,1,1,3,4,1,1,1,5,3,,201801010,19
36.70496705,4,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,3,4,5,3,6,1,1,1,1,2,4,1,1,1,1,1,3,3,2,2,3,1,2,3,2,2,2,1,1,1,3,3,1,4,1,4,2,,201801010,19
36.70496705,4,1,1,3,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,5,2,1,3,2,3,1,2,1,2,2,3,2,2,1,2,1,2,2,1,1,2,2,1,1,3,3,2,2,2,4,1,,201801010,19
36.70496705,4,1,1,7,1,5,2,2,2,1,1,1,2,3,2,1,1,3,2,3,2,3,2,5,2,5,1,3,1,1,6,3,6,3,3,1,2,2,1,2,2,1,2,2,2,5,2,3,3,1,3,1,4,3,,201801010,19
